"","ProjectID","AssetID","Jurisdiction","DataFormat","Institutions","URL","Notes","Contact","Email","ProjFocus","PhysFocus","BioFocus","InstiType","AssetType","StudyType","TidalExp","EcoType","Latitude","Longitude","LatitudeEnd","LongitudeEnd","Depth","DepthMin","DepthMinBin","DepthMax","DepthMaxBin","MeasType","Meas/Yr","MeasFreq","MeasPeriod","ProgDur","YearSamp","StartYr","EndYr","Ongoing","Frequency","DiscSWpCO2","ATMpCO2","DiscSWpH","DiscTA","DiscDIC","SatState","DiscDO","isSWpCO2","isSWpH","isDIC","isDO","CalcParams","Methods","Instruments","Temperature","Salinity","Pressure","Turbidity","DOC","OtherPhys","Nutrients","Chlorophyll","Nitrate","Ammonium","Phosphate","Silicate","Iron","BioSamples","BioAbund","BioAdapt","BioBiomass","BioCalc","BioComm","BioDistr","BioDiv","BioEvol","BioFoodweb","BioGrowthRate","BioPhotosyn","BioRecr","BioSurvival","BioMovmnt","BioBehavior","OtherBio","OAHFocus","ISCarbPmtr","DiscCarbPmtr"
"512","Rockfish Recruitment and Ecosystem Assessment Survey","Point Reyes_167","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19372",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",38.16666667,-123.1666667,NA,NA,NA,NA,"surface","91",NA,"spot",1,"Annual","May - mid June; Spring","30","1987 - Present","1987","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 77","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"513","Rockfish Recruitment and Ecosystem Assessment Survey","Pescadero_135","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19363",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",37.275,-123.15,NA,NA,NA,NA,"surface","950",NA,"spot",1,"Annual","May - mid June; Spring","15","2002 - Present","Resumed sampling in 2002","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 68","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"514","Rockfish Recruitment and Ecosystem Assessment Survey","Farallones Outside_156","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19368",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",37.74333496,-123.1383301,NA,NA,NA,NA,"surface","91",NA,"spot",1,"Annual","May - mid June; Spring","30","1987 - Present","1987","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 73","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"515","CalCOFI","calcofi_stn65.0_ln66.7","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",36.287,-123.1295,NA,NA,NA,NA,"surface","3273 m","> 100m","spot",4,"Quarterly","winter, spring only","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"No","Yes","No","No","No","No","No","Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"516","2011 West Coast OA Cruise","WCOA2011 - 9.5-64","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",38.3,-123.1,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"517","CalCOFI","calcofi_stn53.0_ln60.0","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",37.8474,-123.0994,NA,NA,NA,NA,"surface","87 m","< 100m","spot",4,"Quarterly","winter, spring only","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"No","Yes","No","No","No","No","No","Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"518","2007 West Coast OA Cruise","WCOA2007 - 8-59","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory",NA,NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",36.23,-123.09,NA,NA,NA,"10","10m","53",">30m","spot",0.6667,"Once",NA,"1","2007","2007","2007","No",NA,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes",NA,"Deep cast rosette; underway optical sensors","Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)","Yes","Yes","Yes","No","Yes","Total Carbon; Ar and O2 isotopes",NA,"Yes","Yes","Yes","Yes","Yes","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","CDOM","OAH",0,3
"519","2012 West Coast OA Cruise","WCOA2012 - 14-80","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123468.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.84,-123.09,NA,NA,NA,NA,"surface","51",">60m","spot",0.6667,"Once",NA,"1","2012","2012","2012","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"520","Bodega Marine Lab Buoy","BML Buoy","California","point","University of California Bodega Marine Laboratory","http://boon.ucdavis.edu/bml_buoy.html",NA,"John Largier","jlargier@ucdavis.edu","Physical/Biogeochemical",NA,NA,"Academic","Mooring","in situ","No","Nearshore",38.311806,-123.083028,NA,NA,NA,NA,">surface","1 m","< 5 m","continuous",8736,"pH - 30 min; pCO2 - hourly","Year-Round","11","2009 - Present","2009","Present","Yes",NA,"No","No","No","No","No","No","No","Yes","Yes","No","Yes",NA,"in situ","SAMI-pH, SAMI-pCO2",NA,"Yes","No","No","No",NA,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",2,0
"521","CalCOFI","calcofi_stn70.0_ln70.0","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",35.5487,-123.0735,NA,NA,NA,NA,"surface","3845 m","> 100m","spot",4,"Quarterly","winter, spring only","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"No","Yes","No","No","No","No","No","Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"522","2011 West Coast OA Cruise","WCOA2011 - 10-67","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.86,-123.07,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"523","Ocean Margins Ecosystem Group for Acidification Studies","Bodega Head State Marine Reserve (IBODXX)","California","point","University of California Davis","http://www.bco-dmo.org/dataset/3656",NA,"Eric Sanford","edsanford@ucdavis.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic","Shoreside Sensor","in situ",NA,"Intertidal",38.32,-123.07,NA,NA,NA,NA,"surface",NA,"surface","continuous",52416,"10 min","Year-Round","6","2011 - Present","2011","Present","Yes",NA,"No","No","No","Yes","No","No","No","No","Yes","No","No",NA,"in situ","GIFET - pH",NA,"Yes","No","No","No",NA,"Yes","No","No","No","No","No","No","Shellfish","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",NA,"OA",1,1
"524","CalCOFI","calcofi_stn100.0_ln86.7","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",31.6562,-123.0694,NA,NA,NA,NA,"surface","4147 m","> 100m","spot",4,"Quarterly","spring, summer, fall, winter (standard 75 station survey)","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,"Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"525","2013 West Coast OA Cruise","WCOA2013 - 10-118","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.87,-123.06,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"526","Rockfish Recruitment and Ecosystem Assessment Survey","Farallones Outside152","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19366",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",37.65833333,-123.0416667,NA,NA,NA,NA,"surface","108",NA,"spot",1,"Annual","May - mid June; Spring","30","1987 - Present","1987","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 71","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"527","Rockfish Recruitment and Ecosystem Assessment Survey","Point Reyes_165","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19371",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",38.16666667,-123,NA,NA,NA,NA,"surface","55",NA,"spot",1,"Annual","May - mid June; Spring","30","1987 - Present","1987","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 76","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"528","Rockfish Recruitment and Ecosystem Assessment Survey","Pescadero_134","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19362",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",37.275,-122.9833333,NA,NA,NA,NA,"surface","518",NA,"spot",1,"Annual","May - mid June; Spring","30","1987 - Present","1987","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 67","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"529","2011 West Coast OA Cruise","WCOA2011 - 10-66","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.9,-122.98,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"530","2013 West Coast OA Cruise","WCOA2013 - 10-119","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.91,-122.95,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"531","CalCOFI","calcofi_stn80.0_ln76.7","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",34.0549,-122.9411,NA,NA,NA,NA,"surface","4235 m","> 100m","spot",4,"Quarterly","spring, summer, fall, winter (standard 75 station survey)","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,"Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
